icon_name,url,saved_path
frog,https://files.svgcdn.io/noto/frog.svg,animals_icons/frog_10.svg
frog,https://files.svgcdn.io/noto-v1/frog.svg,animals_icons/frog_11.svg
frog,https://files.svgcdn.io/fluent-emoji/frog.svg,animals_icons/frog_12.svg
frog,https://files.svgcdn.io/fluent-emoji-high-contrast/frog.svg,animals_icons/frog_13.svg
frog,https://files.svgcdn.io/fluent-emoji-flat/frog.svg,animals_icons/frog_14.svg
frog-face,https://files.svgcdn.io/streamline-emojis/frog-face.svg,animals_icons/frog-face.svg
front-facing-baby-chick,https://files.svgcdn.io/twemoji/front-facing-baby-chick.svg,animals_icons/front-facing-baby-chick.svg
front-facing-baby-chick,https://files.svgcdn.io/openmoji/front-facing-baby-chick.svg,animals_icons/front-facing-baby-chick_2.svg
front-facing-baby-chick,https://files.svgcdn.io/noto/front-facing-baby-chick.svg,animals_icons/front-facing-baby-chick_3.svg
front-facing-baby-chick,https://files.svgcdn.io/noto-v1/front-facing-baby-chick.svg,animals_icons/front-facing-baby-chick_4.svg
front-facing-baby-chick,https://files.svgcdn.io/fluent-emoji/front-facing-baby-chick.svg,animals_icons/front-facing-baby-chick_5.svg
front-facing-baby-chick,https://files.svgcdn.io/fluent-emoji-high-contrast/front-facing-baby-chick.svg,animals_icons/front-facing-baby-chick_6.svg
front-facing-baby-chick,https://files.svgcdn.io/fluent-emoji-flat/front-facing-baby-chick.svg,animals_icons/front-facing-baby-chick_7.svg
full-moon,https://files.svgcdn.io/streamline-emojis/full-moon.svg,animals_icons/full-moon.svg
full-moon-face,https://files.svgcdn.io/streamline-emojis/full-moon-face.svg,animals_icons/full-moon-face.svg
giraffe,https://files.svgcdn.io/twemoji/giraffe.svg,animals_icons/giraffe.svg
giraffe,https://files.svgcdn.io/openmoji/giraffe.svg,animals_icons/giraffe_2.svg
giraffe,https://files.svgcdn.io/noto/giraffe.svg,animals_icons/giraffe_3.svg
giraffe,https://files.svgcdn.io/fluent-emoji/giraffe.svg,animals_icons/giraffe_4.svg
giraffe,https://files.svgcdn.io/fluent-emoji-high-contrast/giraffe.svg,animals_icons/giraffe_5.svg
giraffe,https://files.svgcdn.io/fluent-emoji-flat/giraffe.svg,animals_icons/giraffe_6.svg
globe-showing-americas,https://files.svgcdn.io/streamline-emojis/globe-showing-americas.svg,animals_icons/globe-showing-americas.svg
globe-showing-europe-africa,https://files.svgcdn.io/streamline-emojis/globe-showing-europe-africa.svg,animals_icons/globe-showing-europe-africa.svg
goat,https://files.svgcdn.io/twemoji/goat.svg,animals_icons/goat.svg
goat,https://files.svgcdn.io/streamline-emojis/goat.svg,animals_icons/goat_2.svg
goat,https://files.svgcdn.io/openmoji/goat.svg,animals_icons/goat_3.svg
goat,https://files.svgcdn.io/noto/goat.svg,animals_icons/goat_4.svg
goat,https://files.svgcdn.io/noto-v1/goat.svg,animals_icons/goat_5.svg
goat,https://files.svgcdn.io/fluent-emoji/goat.svg,animals_icons/goat_6.svg
goat,https://files.svgcdn.io/fluent-emoji-high-contrast/goat.svg,animals_icons/goat_7.svg
goat,https://files.svgcdn.io/fluent-emoji-flat/goat.svg,animals_icons/goat_8.svg
goose,https://files.svgcdn.io/openmoji/goose.svg,animals_icons/goose.svg
goose,https://files.svgcdn.io/noto/goose.svg,animals_icons/goose_2.svg
goose,https://files.svgcdn.io/fluent-emoji/goose.svg,animals_icons/goose_3.svg
goose,https://files.svgcdn.io/fluent-emoji-high-contrast/goose.svg,animals_icons/goose_4.svg
goose,https://files.svgcdn.io/fluent-emoji-flat/goose.svg,animals_icons/goose_5.svg
gorilla,https://files.svgcdn.io/twemoji/gorilla.svg,animals_icons/gorilla.svg
gorilla,https://files.svgcdn.io/openmoji/gorilla.svg,animals_icons/gorilla_2.svg
gorilla,https://files.svgcdn.io/noto/gorilla.svg,animals_icons/gorilla_3.svg
gorilla,https://files.svgcdn.io/noto-v1/gorilla.svg,animals_icons/gorilla_4.svg
gorilla,https://files.svgcdn.io/fluent-emoji/gorilla.svg,animals_icons/gorilla_5.svg
gorilla,https://files.svgcdn.io/fluent-emoji-high-contrast/gorilla.svg,animals_icons/gorilla_6.svg
gorilla,https://files.svgcdn.io/fluent-emoji-flat/gorilla.svg,animals_icons/gorilla_7.svg
guide-dog,https://files.svgcdn.io/twemoji/guide-dog.svg,animals_icons/guide-dog.svg
guide-dog,https://files.svgcdn.io/openmoji/guide-dog.svg,animals_icons/guide-dog_2.svg
guide-dog,https://files.svgcdn.io/noto/guide-dog.svg,animals_icons/guide-dog_3.svg
guide-dog,https://files.svgcdn.io/fluent-emoji/guide-dog.svg,animals_icons/guide-dog_4.svg
guide-dog,https://files.svgcdn.io/fluent-emoji-high-contrast/guide-dog.svg,animals_icons/guide-dog_5.svg
guide-dog,https://files.svgcdn.io/fluent-emoji-flat/guide-dog.svg,animals_icons/guide-dog_6.svg
hamster,https://files.svgcdn.io/twemoji/hamster.svg,animals_icons/hamster.svg
hamster,https://files.svgcdn.io/openmoji/hamster.svg,animals_icons/hamster_2.svg
hamster,https://files.svgcdn.io/noto/hamster.svg,animals_icons/hamster_3.svg
hamster,https://files.svgcdn.io/noto-v1/hamster.svg,animals_icons/hamster_4.svg
hamster,https://files.svgcdn.io/fluent-emoji/hamster.svg,animals_icons/hamster_5.svg
hamster,https://files.svgcdn.io/fluent-emoji-high-contrast/hamster.svg,animals_icons/hamster_6.svg
hamster,https://files.svgcdn.io/fluent-emoji-flat/hamster.svg,animals_icons/hamster_7.svg
hamster-face,https://files.svgcdn.io/streamline-emojis/hamster-face.svg,animals_icons/hamster-face.svg
hatching-chick,https://files.svgcdn.io/twemoji/hatching-chick.svg,animals_icons/hatching-chick.svg
hatching-chick,https://files.svgcdn.io/openmoji/hatching-chick.svg,animals_icons/hatching-chick_2.svg
hatching-chick,https://files.svgcdn.io/noto/hatching-chick.svg,animals_icons/hatching-chick_3.svg
hatching-chick,https://files.svgcdn.io/noto-v1/hatching-chick.svg,animals_icons/hatching-chick_4.svg
hatching-chick,https://files.svgcdn.io/fluent-emoji/hatching-chick.svg,animals_icons/hatching-chick_5.svg
hatching-chick,https://files.svgcdn.io/fluent-emoji-high-contrast/hatching-chick.svg,animals_icons/hatching-chick_6.svg
hatching-chick,https://files.svgcdn.io/fluent-emoji-flat/hatching-chick.svg,animals_icons/hatching-chick_7.svg
hatching-chick-1,https://files.svgcdn.io/streamline-emojis/hatching-chick-1.svg,animals_icons/hatching-chick-1.svg
hear-no-evil-monkey,https://files.svgcdn.io/streamline-emojis/hear-no-evil-monkey.svg,animals_icons/hear-no-evil-monkey.svg
hedgehog,https://files.svgcdn.io/twemoji/hedgehog.svg,animals_icons/hedgehog.svg
hedgehog,https://files.svgcdn.io/openmoji/hedgehog.svg,animals_icons/hedgehog_2.svg
hedgehog,https://files.svgcdn.io/noto/hedgehog.svg,animals_icons/hedgehog_3.svg
hedgehog,https://files.svgcdn.io/fluent-emoji/hedgehog.svg,animals_icons/hedgehog_4.svg
hedgehog,https://files.svgcdn.io/fluent-emoji-high-contrast/hedgehog.svg,animals_icons/hedgehog_5.svg
hedgehog,https://files.svgcdn.io/fluent-emoji-flat/hedgehog.svg,animals_icons/hedgehog_6.svg
herb,https://files.svgcdn.io/twemoji/herb.svg,animals_icons/herb.svg
herb,https://files.svgcdn.io/streamline-emojis/herb.svg,animals_icons/herb_2.svg
herb,https://files.svgcdn.io/openmoji/herb.svg,animals_icons/herb_3.svg
herb,https://files.svgcdn.io/noto/herb.svg,animals_icons/herb_4.svg
herb,https://files.svgcdn.io/noto-v1/herb.svg,animals_icons/herb_5.svg
herb,https://files.svgcdn.io/fluent-emoji/herb.svg,animals_icons/herb_6.svg
herb,https://files.svgcdn.io/fluent-emoji-high-contrast/herb.svg,animals_icons/herb_7.svg
herb,https://files.svgcdn.io/fluent-emoji-flat/herb.svg,animals_icons/herb_8.svg
hibiscus,https://files.svgcdn.io/twemoji/hibiscus.svg,animals_icons/hibiscus.svg
hibiscus,https://files.svgcdn.io/streamline-emojis/hibiscus.svg,animals_icons/hibiscus_2.svg
hibiscus,https://files.svgcdn.io/openmoji/hibiscus.svg,animals_icons/hibiscus_3.svg
hibiscus,https://files.svgcdn.io/noto/hibiscus.svg,animals_icons/hibiscus_4.svg
hibiscus,https://files.svgcdn.io/noto-v1/hibiscus.svg,animals_icons/hibiscus_5.svg
hibiscus,https://files.svgcdn.io/fluent-emoji/hibiscus.svg,animals_icons/hibiscus_6.svg
hibiscus,https://files.svgcdn.io/fluent-emoji-high-contrast/hibiscus.svg,animals_icons/hibiscus_7.svg
hibiscus,https://files.svgcdn.io/fluent-emoji-flat/hibiscus.svg,animals_icons/hibiscus_8.svg
high-voltage,https://files.svgcdn.io/streamline-emojis/high-voltage.svg,animals_icons/high-voltage.svg
hippopotamus,https://files.svgcdn.io/twemoji/hippopotamus.svg,animals_icons/hippopotamus.svg
hippopotamus,https://files.svgcdn.io/openmoji/hippopotamus.svg,animals_icons/hippopotamus_2.svg
hippopotamus,https://files.svgcdn.io/noto/hippopotamus.svg,animals_icons/hippopotamus_3.svg
hippopotamus,https://files.svgcdn.io/fluent-emoji/hippopotamus.svg,animals_icons/hippopotamus_4.svg
hippopotamus,https://files.svgcdn.io/fluent-emoji-high-contrast/hippopotamus.svg,animals_icons/hippopotamus_5.svg
hippopotamus,https://files.svgcdn.io/fluent-emoji-flat/hippopotamus.svg,animals_icons/hippopotamus_6.svg
honeybee,https://files.svgcdn.io/twemoji/honeybee.svg,animals_icons/honeybee.svg
honeybee,https://files.svgcdn.io/streamline-emojis/honeybee.svg,animals_icons/honeybee_2.svg
honeybee,https://files.svgcdn.io/openmoji/honeybee.svg,animals_icons/honeybee_3.svg
honeybee,https://files.svgcdn.io/noto/honeybee.svg,animals_icons/honeybee_4.svg
honeybee,https://files.svgcdn.io/noto-v1/honeybee.svg,animals_icons/honeybee_5.svg
honeybee,https://files.svgcdn.io/fluent-emoji/honeybee.svg,animals_icons/honeybee_6.svg
honeybee,https://files.svgcdn.io/fluent-emoji-high-contrast/honeybee.svg,animals_icons/honeybee_7.svg
honeybee,https://files.svgcdn.io/fluent-emoji-flat/honeybee.svg,animals_icons/honeybee_8.svg
horse,https://files.svgcdn.io/twemoji/horse.svg,animals_icons/horse_5.svg
horse,https://files.svgcdn.io/streamline-emojis/horse.svg,animals_icons/horse_6.svg
horse,https://files.svgcdn.io/openmoji/horse.svg,animals_icons/horse_7.svg
horse,https://files.svgcdn.io/noto/horse.svg,animals_icons/horse_8.svg
horse,https://files.svgcdn.io/noto-v1/horse.svg,animals_icons/horse_9.svg
horse,https://files.svgcdn.io/fluent-emoji/horse.svg,animals_icons/horse_10.svg
horse,https://files.svgcdn.io/fluent-emoji-high-contrast/horse.svg,animals_icons/horse_11.svg
horse,https://files.svgcdn.io/fluent-emoji-flat/horse.svg,animals_icons/horse_12.svg
horse-face,https://files.svgcdn.io/twemoji/horse-face.svg,animals_icons/horse-face.svg
horse-face,https://files.svgcdn.io/streamline-emojis/horse-face.svg,animals_icons/horse-face_2.svg
horse-face,https://files.svgcdn.io/openmoji/horse-face.svg,animals_icons/horse-face_3.svg
horse-face,https://files.svgcdn.io/noto/horse-face.svg,animals_icons/horse-face_4.svg
horse-face,https://files.svgcdn.io/noto-v1/horse-face.svg,animals_icons/horse-face_5.svg
horse-face,https://files.svgcdn.io/fluent-emoji/horse-face.svg,animals_icons/horse-face_6.svg
horse-face,https://files.svgcdn.io/fluent-emoji-high-contrast/horse-face.svg,animals_icons/horse-face_7.svg
horse-face,https://files.svgcdn.io/fluent-emoji-flat/horse-face.svg,animals_icons/horse-face_8.svg
hyacinth,https://files.svgcdn.io/openmoji/hyacinth.svg,animals_icons/hyacinth.svg
hyacinth,https://files.svgcdn.io/noto/hyacinth.svg,animals_icons/hyacinth_2.svg
hyacinth,https://files.svgcdn.io/fluent-emoji/hyacinth.svg,animals_icons/hyacinth_3.svg
hyacinth,https://files.svgcdn.io/fluent-emoji-high-contrast/hyacinth.svg,animals_icons/hyacinth_4.svg
hyacinth,https://files.svgcdn.io/fluent-emoji-flat/hyacinth.svg,animals_icons/hyacinth_5.svg
jellyfish,https://files.svgcdn.io/openmoji/jellyfish.svg,animals_icons/jellyfish_2.svg
jellyfish,https://files.svgcdn.io/noto/jellyfish.svg,animals_icons/jellyfish_3.svg
jellyfish,https://files.svgcdn.io/fluent-emoji/jellyfish.svg,animals_icons/jellyfish_4.svg
jellyfish,https://files.svgcdn.io/fluent-emoji-high-contrast/jellyfish.svg,animals_icons/jellyfish_5.svg
jellyfish,https://files.svgcdn.io/fluent-emoji-flat/jellyfish.svg,animals_icons/jellyfish_6.svg
kangaroo,https://files.svgcdn.io/twemoji/kangaroo.svg,animals_icons/kangaroo.svg
kangaroo,https://files.svgcdn.io/openmoji/kangaroo.svg,animals_icons/kangaroo_2.svg
kangaroo,https://files.svgcdn.io/noto/kangaroo.svg,animals_icons/kangaroo_3.svg
kangaroo,https://files.svgcdn.io/fluent-emoji/kangaroo.svg,animals_icons/kangaroo_4.svg
kangaroo,https://files.svgcdn.io/fluent-emoji-high-contrast/kangaroo.svg,animals_icons/kangaroo_5.svg
kangaroo,https://files.svgcdn.io/fluent-emoji-flat/kangaroo.svg,animals_icons/kangaroo_6.svg
koala,https://files.svgcdn.io/twemoji/koala.svg,animals_icons/koala.svg
koala,https://files.svgcdn.io/streamline-emojis/koala.svg,animals_icons/koala_2.svg
koala,https://files.svgcdn.io/openmoji/koala.svg,animals_icons/koala_3.svg
koala,https://files.svgcdn.io/noto/koala.svg,animals_icons/koala_4.svg
koala,https://files.svgcdn.io/noto-v1/koala.svg,animals_icons/koala_5.svg
koala,https://files.svgcdn.io/fluent-emoji/koala.svg,animals_icons/koala_6.svg
koala,https://files.svgcdn.io/fluent-emoji-high-contrast/koala.svg,animals_icons/koala_7.svg
koala,https://files.svgcdn.io/fluent-emoji-flat/koala.svg,animals_icons/koala_8.svg
lady-beetle,https://files.svgcdn.io/twemoji/lady-beetle.svg,animals_icons/lady-beetle.svg
lady-beetle,https://files.svgcdn.io/streamline-emojis/lady-beetle.svg,animals_icons/lady-beetle_2.svg
lady-beetle,https://files.svgcdn.io/openmoji/lady-beetle.svg,animals_icons/lady-beetle_3.svg
lady-beetle,https://files.svgcdn.io/noto/lady-beetle.svg,animals_icons/lady-beetle_4.svg
lady-beetle,https://files.svgcdn.io/noto-v1/lady-beetle.svg,animals_icons/lady-beetle_5.svg
lady-beetle,https://files.svgcdn.io/fluent-emoji/lady-beetle.svg,animals_icons/lady-beetle_6.svg
lady-beetle,https://files.svgcdn.io/fluent-emoji-high-contrast/lady-beetle.svg,animals_icons/lady-beetle_7.svg
lady-beetle,https://files.svgcdn.io/fluent-emoji-flat/lady-beetle.svg,animals_icons/lady-beetle_8.svg
leaf-fluttering-in-wind,https://files.svgcdn.io/twemoji/leaf-fluttering-in-wind.svg,animals_icons/leaf-fluttering-in-wind.svg
leaf-fluttering-in-wind,https://files.svgcdn.io/streamline-emojis/leaf-fluttering-in-wind.svg,animals_icons/leaf-fluttering-in-wind_2.svg
leaf-fluttering-in-wind,https://files.svgcdn.io/openmoji/leaf-fluttering-in-wind.svg,animals_icons/leaf-fluttering-in-wind_3.svg
leaf-fluttering-in-wind,https://files.svgcdn.io/noto/leaf-fluttering-in-wind.svg,animals_icons/leaf-fluttering-in-wind_4.svg
leaf-fluttering-in-wind,https://files.svgcdn.io/noto-v1/leaf-fluttering-in-wind.svg,animals_icons/leaf-fluttering-in-wind_5.svg
leaf-fluttering-in-wind,https://files.svgcdn.io/fluent-emoji/leaf-fluttering-in-wind.svg,animals_icons/leaf-fluttering-in-wind_6.svg
leaf-fluttering-in-wind,https://files.svgcdn.io/fluent-emoji-high-contrast/leaf-fluttering-in-wind.svg,animals_icons/leaf-fluttering-in-wind_7.svg
leaf-fluttering-in-wind,https://files.svgcdn.io/fluent-emoji-flat/leaf-fluttering-in-wind.svg,animals_icons/leaf-fluttering-in-wind_8.svg
leafless-tree,https://files.svgcdn.io/openmoji/leafless-tree.svg,animals_icons/leafless-tree.svg
leafless-tree,https://files.svgcdn.io/noto/leafless-tree.svg,animals_icons/leafless-tree_2.svg
leopard,https://files.svgcdn.io/twemoji/leopard.svg,animals_icons/leopard.svg
leopard,https://files.svgcdn.io/openmoji/leopard.svg,animals_icons/leopard_2.svg
leopard,https://files.svgcdn.io/noto/leopard.svg,animals_icons/leopard_3.svg
leopard,https://files.svgcdn.io/noto-v1/leopard.svg,animals_icons/leopard_4.svg
leopard,https://files.svgcdn.io/fluent-emoji/leopard.svg,animals_icons/leopard_5.svg
leopard,https://files.svgcdn.io/fluent-emoji-high-contrast/leopard.svg,animals_icons/leopard_6.svg
leopard,https://files.svgcdn.io/fluent-emoji-flat/leopard.svg,animals_icons/leopard_7.svg
lion,https://files.svgcdn.io/twemoji/lion.svg,animals_icons/lion.svg
lion,https://files.svgcdn.io/openmoji/lion.svg,animals_icons/lion_2.svg
lion,https://files.svgcdn.io/noto/lion.svg,animals_icons/lion_3.svg
lion,https://files.svgcdn.io/noto-v1/lion.svg,animals_icons/lion_4.svg
lion,https://files.svgcdn.io/fluent-emoji/lion.svg,animals_icons/lion_5.svg
lion,https://files.svgcdn.io/fluent-emoji-high-contrast/lion.svg,animals_icons/lion_6.svg
lion,https://files.svgcdn.io/fluent-emoji-flat/lion.svg,animals_icons/lion_7.svg
lion-face,https://files.svgcdn.io/streamline-emojis/lion-face.svg,animals_icons/lion-face.svg
lizard,https://files.svgcdn.io/twemoji/lizard.svg,animals_icons/lizard.svg
lizard,https://files.svgcdn.io/openmoji/lizard.svg,animals_icons/lizard_2.svg
lizard,https://files.svgcdn.io/noto/lizard.svg,animals_icons/lizard_3.svg
lizard,https://files.svgcdn.io/noto-v1/lizard.svg,animals_icons/lizard_4.svg
lizard,https://files.svgcdn.io/fluent-emoji/lizard.svg,animals_icons/lizard_5.svg
lizard,https://files.svgcdn.io/fluent-emoji-high-contrast/lizard.svg,animals_icons/lizard_6.svg
lizard,https://files.svgcdn.io/fluent-emoji-flat/lizard.svg,animals_icons/lizard_7.svg
llama,https://files.svgcdn.io/twemoji/llama.svg,animals_icons/llama.svg
llama,https://files.svgcdn.io/openmoji/llama.svg,animals_icons/llama_2.svg
llama,https://files.svgcdn.io/noto/llama.svg,animals_icons/llama_3.svg
llama,https://files.svgcdn.io/fluent-emoji/llama.svg,animals_icons/llama_4.svg
llama,https://files.svgcdn.io/fluent-emoji-high-contrast/llama.svg,animals_icons/llama_5.svg
llama,https://files.svgcdn.io/fluent-emoji-flat/llama.svg,animals_icons/llama_6.svg
lobster,https://files.svgcdn.io/twemoji/lobster.svg,animals_icons/lobster.svg
lobster,https://files.svgcdn.io/noto/lobster.svg,animals_icons/lobster_2.svg
lotus,https://files.svgcdn.io/twemoji/lotus.svg,animals_icons/lotus.svg
lotus,https://files.svgcdn.io/openmoji/lotus.svg,animals_icons/lotus_2.svg
lotus,https://files.svgcdn.io/noto/lotus.svg,animals_icons/lotus_3.svg
lotus,https://files.svgcdn.io/fluent-emoji/lotus.svg,animals_icons/lotus_4.svg
lotus,https://files.svgcdn.io/fluent-emoji-high-contrast/lotus.svg,animals_icons/lotus_5.svg
lotus,https://files.svgcdn.io/fluent-emoji-flat/lotus.svg,animals_icons/lotus_6.svg
mammoth,https://files.svgcdn.io/twemoji/mammoth.svg,animals_icons/mammoth.svg
mammoth,https://files.svgcdn.io/openmoji/mammoth.svg,animals_icons/mammoth_2.svg
mammoth,https://files.svgcdn.io/noto/mammoth.svg,animals_icons/mammoth_3.svg
mammoth,https://files.svgcdn.io/fluent-emoji/mammoth.svg,animals_icons/mammoth_4.svg
mammoth,https://files.svgcdn.io/fluent-emoji-high-contrast/mammoth.svg,animals_icons/mammoth_5.svg
mammoth,https://files.svgcdn.io/fluent-emoji-flat/mammoth.svg,animals_icons/mammoth_6.svg
maple-leaf,https://files.svgcdn.io/twemoji/maple-leaf.svg,animals_icons/maple-leaf.svg
maple-leaf,https://files.svgcdn.io/streamline-emojis/maple-leaf.svg,animals_icons/maple-leaf_2.svg
maple-leaf,https://files.svgcdn.io/openmoji/maple-leaf.svg,animals_icons/maple-leaf_3.svg
maple-leaf,https://files.svgcdn.io/noto/maple-leaf.svg,animals_icons/maple-leaf_4.svg
maple-leaf,https://files.svgcdn.io/noto-v1/maple-leaf.svg,animals_icons/maple-leaf_5.svg
maple-leaf,https://files.svgcdn.io/fluent-emoji/maple-leaf.svg,animals_icons/maple-leaf_6.svg
maple-leaf,https://files.svgcdn.io/fluent-emoji-high-contrast/maple-leaf.svg,animals_icons/maple-leaf_7.svg
maple-leaf,https://files.svgcdn.io/fluent-emoji-flat/maple-leaf.svg,animals_icons/maple-leaf_8.svg
microbe,https://files.svgcdn.io/twemoji/microbe.svg,animals_icons/microbe.svg
microbe,https://files.svgcdn.io/openmoji/microbe.svg,animals_icons/microbe_2.svg
microbe,https://files.svgcdn.io/noto/microbe.svg,animals_icons/microbe_3.svg
microbe,https://files.svgcdn.io/fluent-emoji/microbe.svg,animals_icons/microbe_4.svg
microbe,https://files.svgcdn.io/fluent-emoji-high-contrast/microbe.svg,animals_icons/microbe_5.svg
microbe,https://files.svgcdn.io/fluent-emoji-flat/microbe.svg,animals_icons/microbe_6.svg
monkey,https://files.svgcdn.io/twemoji/monkey.svg,animals_icons/monkey_5.svg
monkey,https://files.svgcdn.io/streamline-emojis/monkey.svg,animals_icons/monkey_6.svg
monkey,https://files.svgcdn.io/openmoji/monkey.svg,animals_icons/monkey_7.svg
monkey,https://files.svgcdn.io/noto/monkey.svg,animals_icons/monkey_8.svg
monkey,https://files.svgcdn.io/noto-v1/monkey.svg,animals_icons/monkey_9.svg
monkey,https://files.svgcdn.io/fluent-emoji/monkey.svg,animals_icons/monkey_10.svg
monkey,https://files.svgcdn.io/fluent-emoji-high-contrast/monkey.svg,animals_icons/monkey_11.svg
monkey,https://files.svgcdn.io/fluent-emoji-flat/monkey.svg,animals_icons/monkey_12.svg
monkey-face,https://files.svgcdn.io/twemoji/monkey-face.svg,animals_icons/monkey-face.svg
monkey-face,https://files.svgcdn.io/streamline-emojis/monkey-face.svg,animals_icons/monkey-face_2.svg
monkey-face,https://files.svgcdn.io/openmoji/monkey-face.svg,animals_icons/monkey-face_3.svg
monkey-face,https://files.svgcdn.io/noto/monkey-face.svg,animals_icons/monkey-face_4.svg
monkey-face,https://files.svgcdn.io/noto-v1/monkey-face.svg,animals_icons/monkey-face_5.svg
monkey-face,https://files.svgcdn.io/fluent-emoji/monkey-face.svg,animals_icons/monkey-face_6.svg
monkey-face,https://files.svgcdn.io/fluent-emoji-high-contrast/monkey-face.svg,animals_icons/monkey-face_7.svg
monkey-face,https://files.svgcdn.io/fluent-emoji-flat/monkey-face.svg,animals_icons/monkey-face_8.svg
moose,https://files.svgcdn.io/openmoji/moose.svg,animals_icons/moose.svg
moose,https://files.svgcdn.io/noto/moose.svg,animals_icons/moose_2.svg
moose,https://files.svgcdn.io/fluent-emoji/moose.svg,animals_icons/moose_3.svg
moose,https://files.svgcdn.io/fluent-emoji-high-contrast/moose.svg,animals_icons/moose_4.svg
moose,https://files.svgcdn.io/fluent-emoji-flat/moose.svg,animals_icons/moose_5.svg
mosquito,https://files.svgcdn.io/twemoji/mosquito.svg,animals_icons/mosquito.svg
mosquito,https://files.svgcdn.io/openmoji/mosquito.svg,animals_icons/mosquito_2.svg
mosquito,https://files.svgcdn.io/noto/mosquito.svg,animals_icons/mosquito_3.svg
mosquito,https://files.svgcdn.io/fluent-emoji/mosquito.svg,animals_icons/mosquito_4.svg
mosquito,https://files.svgcdn.io/fluent-emoji-high-contrast/mosquito.svg,animals_icons/mosquito_5.svg
mosquito,https://files.svgcdn.io/fluent-emoji-flat/mosquito.svg,animals_icons/mosquito_6.svg
mouse,https://files.svgcdn.io/twemoji/mouse.svg,animals_icons/mouse.svg
mouse,https://files.svgcdn.io/streamline-emojis/mouse.svg,animals_icons/mouse_2.svg
mouse,https://files.svgcdn.io/openmoji/mouse.svg,animals_icons/mouse_3.svg
mouse,https://files.svgcdn.io/noto/mouse.svg,animals_icons/mouse_4.svg
mouse,https://files.svgcdn.io/noto-v1/mouse.svg,animals_icons/mouse_5.svg
mouse,https://files.svgcdn.io/fluent-emoji/mouse.svg,animals_icons/mouse_6.svg
mouse,https://files.svgcdn.io/fluent-emoji-high-contrast/mouse.svg,animals_icons/mouse_7.svg
mouse,https://files.svgcdn.io/fluent-emoji-flat/mouse.svg,animals_icons/mouse_8.svg
mouse-face,https://files.svgcdn.io/twemoji/mouse-face.svg,animals_icons/mouse-face.svg
mouse-face,https://files.svgcdn.io/streamline-emojis/mouse-face.svg,animals_icons/mouse-face_2.svg
mouse-face,https://files.svgcdn.io/openmoji/mouse-face.svg,animals_icons/mouse-face_3.svg
mouse-face,https://files.svgcdn.io/noto/mouse-face.svg,animals_icons/mouse-face_4.svg
mouse-face,https://files.svgcdn.io/noto-v1/mouse-face.svg,animals_icons/mouse-face_5.svg
mouse-face,https://files.svgcdn.io/fluent-emoji/mouse-face.svg,animals_icons/mouse-face_6.svg
mouse-face,https://files.svgcdn.io/fluent-emoji-high-contrast/mouse-face.svg,animals_icons/mouse-face_7.svg
mouse-face,https://files.svgcdn.io/fluent-emoji-flat/mouse-face.svg,animals_icons/mouse-face_8.svg
mushroom,https://files.svgcdn.io/twemoji/mushroom.svg,animals_icons/mushroom.svg
mushroom,https://files.svgcdn.io/openmoji/mushroom.svg,animals_icons/mushroom_2.svg
mushroom,https://files.svgcdn.io/noto/mushroom.svg,animals_icons/mushroom_3.svg
nest-with-eggs,https://files.svgcdn.io/twemoji/nest-with-eggs.svg,animals_icons/nest-with-eggs.svg
nest-with-eggs,https://files.svgcdn.io/openmoji/nest-with-eggs.svg,animals_icons/nest-with-eggs_2.svg
nest-with-eggs,https://files.svgcdn.io/noto/nest-with-eggs.svg,animals_icons/nest-with-eggs_3.svg
nest-with-eggs,https://files.svgcdn.io/fluent-emoji/nest-with-eggs.svg,animals_icons/nest-with-eggs_4.svg
nest-with-eggs,https://files.svgcdn.io/fluent-emoji-high-contrast/nest-with-eggs.svg,animals_icons/nest-with-eggs_5.svg
nest-with-eggs,https://files.svgcdn.io/fluent-emoji-flat/nest-with-eggs.svg,animals_icons/nest-with-eggs_6.svg
new-moon,https://files.svgcdn.io/streamline-emojis/new-moon.svg,animals_icons/new-moon.svg
octopus,https://files.svgcdn.io/twemoji/octopus.svg,animals_icons/octopus.svg
octopus,https://files.svgcdn.io/streamline-emojis/octopus.svg,animals_icons/octopus_2.svg
octopus,https://files.svgcdn.io/openmoji/octopus.svg,animals_icons/octopus_3.svg
octopus,https://files.svgcdn.io/noto/octopus.svg,animals_icons/octopus_4.svg
octopus,https://files.svgcdn.io/noto-v1/octopus.svg,animals_icons/octopus_5.svg
octopus,https://files.svgcdn.io/fluent-emoji/octopus.svg,animals_icons/octopus_6.svg
octopus,https://files.svgcdn.io/fluent-emoji-high-contrast/octopus.svg,animals_icons/octopus_7.svg
octopus,https://files.svgcdn.io/fluent-emoji-flat/octopus.svg,animals_icons/octopus_8.svg
orangutan,https://files.svgcdn.io/twemoji/orangutan.svg,animals_icons/orangutan.svg
orangutan,https://files.svgcdn.io/openmoji/orangutan.svg,animals_icons/orangutan_2.svg
orangutan,https://files.svgcdn.io/noto/orangutan.svg,animals_icons/orangutan_3.svg
orangutan,https://files.svgcdn.io/fluent-emoji/orangutan.svg,animals_icons/orangutan_4.svg
orangutan,https://files.svgcdn.io/fluent-emoji-high-contrast/orangutan.svg,animals_icons/orangutan_5.svg
orangutan,https://files.svgcdn.io/fluent-emoji-flat/orangutan.svg,animals_icons/orangutan_6.svg
